Loan_ID,Dependents,Education,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,TotalIncome,LoanAmountToIncome,EMI,EMIToIncome,Log_LoanAmount,Log_TotalIncome,Has_Coapplicant,Area_Semiurban,Area_Urban,Gender_Male,Married_Yes,SelfEmployed_Yes
LP001922,0.0,1,20667.0,0.0,128.0,360.0,1.0,0,20667.0,0.0061931488291078,0.35555555555555557,1.720319119196611e-05,4.859812404361672,9.936341889407075,0,False,False,True,True,False
LP001924,0.0,1,3158.0,3053.0,89.0,360.0,1.0,1,6211.0,0.014327108821635544,0.24722222222222223,3.9797524504543176e-05,4.499809670330265,8.734238184268579,1,False,False,True,False,False
LP001925,0.0,1,2600.0,1717.0,99.0,300.0,1.0,0,4317.0,0.022927281148679944,0.33,7.642427049559982e-05,4.605170185988092,8.370547611074752,1,True,False,False,False,True
LP001926,0.0,1,3704.0,2000.0,120.0,360.0,1.0,1,5704.0,0.021034180543382998,0.3333333333333333,5.842827928717499e-05,4.795790545596741,8.649098262296176,1,False,False,True,True,False
LP001931,0.0,1,4124.0,0.0,115.0,360.0,1.0,1,4124.0,0.027878787878787878,0.3194444444444444,7.744107744107743e-05,4.7535901911063645,8.324821298768782,0,True,False,False,False,False
LP001935,0.0,1,9508.0,0.0,187.0,360.0,1.0,1,9508.0,0.019665579976864023,0.5194444444444445,5.462661104684451e-05,5.236441962829949,9.159993997539445,0,False,False,True,False,False
LP001936,0.0,1,3075.0,2416.0,139.0,360.0,1.0,1,5491.0,0.02530954115076475,0.3861111111111111,7.030428097434653e-05,4.941642422609304,8.61104776688786,1,False,False,True,True,False
LP001938,2.0,1,4400.0,0.0,127.0,360.0,0.0,0,4400.0,0.028857077936832537,0.3527777777777778,8.015854982453483e-05,4.852030263919617,8.38958706681109,0,True,False,True,True,False
LP001940,2.0,1,3153.0,1560.0,134.0,360.0,1.0,1,4713.0,0.028425965210012727,0.37222222222222223,7.896101447225759e-05,4.90527477843843,8.458292083496076,1,False,True,True,True,False
LP001945,0.0,1,5417.0,0.0,143.0,480.0,0.0,0,5417.0,0.026393503137689185,0.29791666666666666,5.49864648701858e-05,4.969813299576001,8.59748202264504,0,False,True,False,False,False
LP001947,0.0,1,2383.0,3334.0,172.0,360.0,1.0,1,5717.0,0.030080447708989155,0.4777777777777778,8.355679919163655e-05,5.153291594497779,8.651374372882257,1,True,False,True,True,False
LP001949,3.0,1,4416.0,1250.0,110.0,360.0,1.0,1,5666.0,0.019410622904535026,0.3055555555555556,5.391839695704175e-05,4.709530201312334,8.64241515616962,1,False,True,True,True,False
LP001953,1.0,1,6875.0,0.0,200.0,360.0,1.0,1,6875.0,0.029086678301337987,0.5555555555555556,8.079632861482775e-05,5.303304908059076,8.83579236650274,0,True,False,True,True,False
LP001954,1.0,1,4666.0,0.0,135.0,360.0,1.0,1,4666.0,0.028926505249625027,0.375,8.035140347118064e-05,4.912654885736052,8.448271745949816,0,False,True,False,True,False
LP001955,0.0,1,5000.0,2541.0,151.0,480.0,1.0,0,7541.0,0.02002121453195439,0.3145833333333333,4.1710863608238306e-05,5.0238805208462765,8.928242677818302,1,False,False,False,False,False
LP001963,1.0,1,2014.0,2925.0,113.0,360.0,1.0,0,4939.0,0.022874493927125508,0.3138888888888889,6.354026090868197e-05,4.736198448394496,8.505120610181969,1,False,True,True,True,False
LP001964,0.0,0,1800.0,2934.0,93.0,360.0,0.0,0,4734.0,0.019640971488912355,0.25833333333333336,5.455825413586766e-05,4.543294782270004,8.462737005620179,1,False,True,True,True,False
LP001972,0.0,0,2875.0,1750.0,105.0,360.0,1.0,1,4625.0,0.022697795071335927,0.2916666666666667,6.304943075371091e-05,4.663439094112067,8.439447842791385,1,True,False,True,True,False
LP001974,0.0,1,5000.0,0.0,132.0,360.0,1.0,1,5000.0,0.026394721055788842,0.36666666666666664,7.331866959941345e-05,4.890349128221754,8.517393171418904,0,False,False,False,False,False
LP001977,1.0,1,1625.0,1803.0,96.0,360.0,1.0,1,3428.0,0.02799650043744532,0.26666666666666666,7.776805677068144e-05,4.574710978503383,8.14002395246292,1,False,True,True,True,False
LP001978,0.0,1,4000.0,2500.0,140.0,360.0,1.0,1,6500.0,0.02153514843870174,0.3888888888888889,5.98198567741715e-05,4.948759890378168,8.77971129020447,1,False,False,True,False,False
LP001990,0.0,0,2000.0,0.0,128.0,360.0,1.0,0,2000.0,0.063968015992004,0.35555555555555557,0.00017768893331112222,4.859812404361672,7.601402334583733,0,False,True,True,False,False
LP001993,0.0,1,3762.0,1666.0,135.0,360.0,1.0,1,5428.0,0.024866457911217537,0.375,6.907349419782648e-05,4.912654885736052,8.599510233905452,1,False,False,False,False,False
LP001994,0.0,1,2400.0,1863.0,104.0,360.0,0.0,0,4263.0,0.024390243902439025,0.28888888888888886,6.775067750677507e-05,4.653960350157523,8.357962965845681,1,False,True,False,False,False
LP001996,0.0,1,20233.0,0.0,293.4000000000001,360.0,1.0,0,20233.0,0.014500345952357423,0.8150000000000003,4.02787387565484e-05,5.6849393868547216,9.915119636765835,0,False,False,True,False,False
LP001998,2.0,0,7667.0,0.0,185.0,360.0,1.0,1,7667.0,0.02412623891497131,0.5138888888888888,6.701733031936474e-05,5.225746673713202,8.944811104165534,0,False,False,True,True,False
LP002002,0.0,1,2917.0,0.0,84.0,360.0,1.0,1,2917.0,0.02878684030157642,0.23333333333333334,7.996344528215673e-05,4.442651256490317,7.978653729082731,0,True,False,False,False,False
LP002004,0.0,0,2927.0,2405.0,111.0,360.0,1.0,1,5332.0,0.02081380086255391,0.30833333333333335,5.7816113507094196e-05,4.718498871295094,8.581669210600602,1,True,False,True,False,False
LP002006,0.0,1,2507.0,0.0,56.0,360.0,1.0,1,2507.0,0.022328548644338118,0.15555555555555556,6.202374623427255e-05,4.04305126783455,7.827240901752812,0,False,False,False,False,False
LP002008,2.0,1,5746.0,0.0,144.0,84.0,1.0,1,5746.0,0.02505655124412737,1.7142857142857142,0.00029829227671580204,4.976733742420574,8.656433258507741,0,False,False,True,True,True
LP002024,0.0,1,2473.0,1843.0,159.0,360.0,1.0,0,4316.0,0.03683113273106324,0.44166666666666665,0.00010230870203073122,5.075173815233827,8.370315995555478,1,False,False,True,True,False
LP002031,1.0,0,3399.0,1640.0,111.0,180.0,1.0,1,5039.0,0.022023809523809525,0.6166666666666667,0.00012235449735449735,4.718498871295094,8.525161361065415,1,False,True,True,True,False
LP002035,2.0,1,3717.0,0.0,120.0,360.0,1.0,1,3717.0,0.0322754168908015,0.3333333333333333,8.965393580778195e-05,4.795790545596741,8.220941168281389,0,True,False,True,True,False
LP002036,0.0,1,2058.0,2134.0,88.0,360.0,1.0,1,4192.0,0.020987359885523492,0.24444444444444444,5.829822190423192e-05,4.48863636973214,8.341171747170762,1,False,True,True,True,False
LP002043,1.0,1,3541.0,0.0,112.0,360.0,1.0,1,3541.0,0.03162055335968379,0.3111111111111111,8.78348704435661e-05,4.727387818712341,8.17244681834278,0,True,False,False,False,False
LP002050,1.0,1,10000.0,0.0,155.0,360.0,1.0,0,10000.0,0.015498450154984501,0.4305555555555556,4.305125043051251e-05,5.049856007249537,9.210440366976517,0,False,False,True,True,True
LP002051,0.0,1,2400.0,2167.0,115.0,360.0,1.0,1,4567.0,0.025175131348511383,0.3194444444444444,6.993092041253162e-05,4.7535901911063645,8.426830751335846,1,True,False,True,True,False
LP002053,3.0,1,4342.0,189.0,124.0,360.0,1.0,1,4531.0,0.02736098852603707,0.34444444444444444,7.600274590565852e-05,4.8283137373023015,8.418918622147897,1,True,False,True,True,False
LP002054,2.0,0,3601.0,1590.0,128.0,360.0,1.0,1,5191.0,0.02465331278890601,0.35555555555555557,6.84814244136278e-05,4.859812404361672,8.554874258383926,1,False,False,True,True,False
LP002055,0.0,1,3166.0,2985.0,132.0,360.0,1.0,1,6151.0,0.021456436931079324,0.36666666666666664,5.960121369744256e-05,4.890349128221754,8.72453251118548,1,False,False,False,False,False
LP002065,3.0,1,15000.0,0.0,293.4000000000001,360.0,1.0,1,15000.0,0.019558696086927545,0.8150000000000003,5.4329711352576515e-05,5.6849393868547216,9.61587214452889,0,False,False,True,True,False
LP002067,1.0,1,8666.0,4983.0,293.4000000000001,360.0,0.0,0,13649.0,0.0214945054945055,0.8150000000000003,5.970695970695973e-05,5.6849393868547216,9.521494800613105,1,False,False,True,True,True
LP002068,0.0,1,4917.0,0.0,130.0,360.0,0.0,1,4917.0,0.026433509556730378,0.3611111111111111,7.342641543536216e-05,4.875197323201151,8.500657222776137,0,False,False,True,False,False
LP002082,0.0,1,5818.0,2160.0,184.0,360.0,1.0,1,7978.0,0.023060533901491414,0.5111111111111111,6.405703861525393e-05,5.220355825078324,8.984568369308281,1,True,False,True,True,True
LP002086,0.0,1,4333.0,2451.0,110.0,360.0,1.0,0,6784.0,0.016212232866617538,0.3055555555555556,4.503398018504872e-05,4.709530201312334,8.82246957226897,1,False,True,False,True,False
LP002087,0.0,1,2500.0,0.0,67.0,360.0,1.0,1,2500.0,0.026789284286285485,0.18611111111111112,7.441467857301524e-05,4.219507705176107,7.824445930877619,0,False,True,False,False,False
LP002097,1.0,1,4384.0,1793.0,117.0,360.0,1.0,1,6177.0,0.018938167691809647,0.325,5.260602136613791e-05,4.770684624465665,8.728749873478527,1,False,True,True,False,False
LP002098,0.0,1,2935.0,0.0,98.0,360.0,1.0,1,2935.0,0.03337874659400545,0.2722222222222222,9.271874053890402e-05,4.59511985013459,7.984803389734406,0,True,False,True,False,False
LP002100,0.0,1,2833.0,0.0,71.0,360.0,1.0,1,2833.0,0.025052928722653495,0.19722222222222222,6.959146867403748e-05,4.276666119016055,7.949444420250626,0,False,True,True,False,False
LP002101,0.0,1,32540.410000000047,0.0,293.4000000000001,180.0,1.0,1,32540.410000000047,0.009016204276335895,1.6300000000000006,5.0090023757421645e-05,5.6849393868547216,10.39026871111883,0,False,True,True,True,False
LP002103,1.0,1,9833.0,1833.0,182.0,180.0,1.0,1,11666.0,0.015599554298448616,1.011111111111111,8.666419054693675e-05,5.209486152841421,9.364519622823858,1,False,True,True,True,True
LP002106,0.0,1,5503.0,4490.0,70.0,360.0,1.0,1,9993.0,0.007004202521512908,0.19444444444444445,1.9456118115313633e-05,4.2626798770413155,9.20974019190415,1,True,False,True,True,True
LP002110,1.0,1,5250.0,688.0,160.0,360.0,1.0,1,5938.0,0.02694056238423977,0.4444444444444444,7.483489551177714e-05,5.081404364984463,8.68929604801586,1,False,False,True,True,False
LP002112,2.0,1,2500.0,4600.0,176.0,360.0,1.0,1,7100.0,0.024785241515279537,0.4888888888888889,6.884789309799871e-05,5.176149732573829,8.867990898182093,1,False,False,True,True,True
LP002113,3.0,0,1830.0,0.0,128.0,360.0,0.0,0,1830.0,0.06990715456034953,0.35555555555555557,0.0001941865404454154,4.859812404361672,7.5126175446745105,0,False,True,False,False,False
LP002114,0.0,1,4160.0,0.0,71.0,360.0,1.0,1,4160.0,0.017063205960105743,0.19722222222222222,4.7397794333627066e-05,4.276666119016055,8.333510708982942,0,True,False,False,False,False
LP002115,3.0,0,2647.0,1587.0,173.0,360.0,1.0,0,4234.0,0.04085005903187721,0.48055555555555557,0.00011347238619965894,5.159055299214529,8.351138607086154,1,False,False,True,True,False
LP002116,0.0,1,2378.0,0.0,46.0,360.0,1.0,0,2378.0,0.019335855401429174,0.12777777777777777,5.371070944841436e-05,3.8501476017100584,7.774435510302958,0,False,False,False,False,False
LP002119,1.0,0,4554.0,1229.0,158.0,360.0,1.0,1,5783.0,0.02731673582295989,0.4388888888888889,7.587982173044413e-05,5.0689042022202315,8.6628507638386,1,False,True,True,True,False
LP002126,3.0,0,3173.0,0.0,74.0,360.0,1.0,1,3173.0,0.023314429741650915,0.20555555555555555,6.47623048379192e-05,4.31748811353631,8.062747901086354,0,True,False,True,True,False
LP002128,2.0,1,2583.0,2330.0,125.0,360.0,1.0,1,4913.0,0.02543752543752544,0.3472222222222222,7.06597928820151e-05,4.836281906951478,8.499843553081124,1,False,False,True,True,False
LP002129,0.0,1,2499.0,2458.0,160.0,360.0,1.0,1,4957.0,0.03227107704719645,0.4444444444444444,8.96418806866568e-05,5.081404364984463,8.508757712595136,1,True,False,True,True,False
LP002130,0.0,0,3523.0,3230.0,152.0,360.0,0.0,0,6753.0,0.022505182114302635,0.4222222222222222,6.251439476195177e-05,5.030437921392435,8.817890200945513,1,False,False,True,True,False
LP002131,2.0,0,3083.0,2168.0,126.0,360.0,1.0,1,5251.0,0.02399086062452399,0.35,6.664127951256663e-05,4.844187086458591,8.566364235422688,1,False,True,True,True,False
LP002137,0.0,1,6333.0,4583.0,259.0,360.0,1.0,1,10916.0,0.023724466428506,0.7194444444444444,6.590129563473889e-05,5.560681631015528,9.29807648628027,1,True,False,True,True,False
LP002138,0.0,1,2625.0,6250.0,187.0,360.0,1.0,1,8875.0,0.02106804867057233,0.5194444444444445,5.8522357418256477e-05,5.236441962829949,9.091106284052485,1,False,False,True,True,False
LP002139,0.0,1,9083.0,0.0,228.0,360.0,1.0,1,9083.0,0.02509907529722589,0.6333333333333333,6.971965360340525e-05,5.43372200355424,9.114269903225448,0,True,False,True,True,False
LP002140,0.0,1,8750.0,4167.0,293.4000000000001,360.0,1.0,0,12917.0,0.022712494194147708,0.8150000000000003,6.30902616504103e-05,5.6849393868547216,9.466376966592419,1,False,False,True,False,False
LP002141,3.0,1,2666.0,2083.0,95.0,360.0,1.0,1,4749.0,0.02,0.2638888888888889,5.555555555555556e-05,4.564348191467836,8.465899897028686,1,False,False,True,True,False
LP002142,0.0,1,5500.0,0.0,105.0,360.0,0.0,0,5500.0,0.019087438647518634,0.2916666666666667,5.302066290977399e-05,4.663439094112067,8.612685172875459,0,False,False,False,True,True
LP002143,0.0,1,2423.0,505.0,130.0,360.0,1.0,1,2928.0,0.04438374871969956,0.3611111111111111,0.00012328819088805432,4.875197323201151,7.982416346827733,1,True,False,False,True,False
LP002144,0.0,1,3813.0,0.0,116.0,180.0,1.0,1,3813.0,0.030414263240692185,0.6444444444444445,0.0001689681291149566,4.762173934797756,8.246433786160365,0,False,True,False,False,False
LP002149,2.0,1,8333.0,3167.0,165.0,360.0,1.0,1,11500.0,0.014346578558386227,0.4583333333333333,3.9851607106628406e-05,5.111987788356544,9.350189267092581,1,False,False,True,True,False
LP002151,1.0,1,3875.0,0.0,67.0,360.0,1.0,0,3875.0,0.017285861713106296,0.18611111111111112,4.8016282536406376e-05,4.219507705176107,8.262558973010657,0,False,True,True,True,False
LP002158,0.0,0,3000.0,1666.0,100.0,480.0,0.0,0,4666.0,0.021427040925648167,0.20833333333333334,4.463966859510035e-05,4.61512051684126,8.448271745949816,1,False,True,True,True,False
LP002160,3.0,1,5167.0,3167.0,200.0,360.0,1.0,1,8334.0,0.02399520095980804,0.5555555555555556,6.665333599946678e-05,5.303304908059076,9.028218795184895,1,True,False,True,True,False
LP002161,1.0,1,4723.0,0.0,81.0,360.0,1.0,0,4723.0,0.01714648602878916,0.225,4.762912785774767e-05,4.406719247264253,8.460411177317253,0,True,False,False,False,False
LP002170,2.0,1,5000.0,3667.0,236.0,360.0,1.0,1,8667.0,0.02722658052607291,0.6555555555555556,7.562939035020254e-05,5.4680601411351315,9.067393362656249,1,True,False,True,True,False
LP002175,0.0,1,4750.0,2333.0,130.0,360.0,1.0,1,7083.0,0.018351214003387916,0.3611111111111111,5.097559445385532e-05,4.875197323201151,8.865593998902725,1,False,True,True,True,False
LP002178,0.0,1,3013.0,3033.0,95.0,300.0,1.0,1,6046.0,0.015710269555151316,0.31666666666666665,5.2367565183837714e-05,4.564348191467836,8.707317560273212,1,False,True,True,True,False
LP002180,0.0,1,6822.0,0.0,141.0,360.0,1.0,1,6822.0,0.020665396453173092,0.39166666666666666,5.740387903659192e-05,4.955827057601261,8.828054536815424,0,False,False,True,False,True
LP002181,0.0,0,6216.0,0.0,133.0,360.0,1.0,0,6216.0,0.021392954801351134,0.36944444444444446,5.94248744481976e-05,4.897839799950911,8.735042754269337,0,False,False,True,False,False
LP002187,0.0,1,2500.0,0.0,96.0,480.0,1.0,0,2500.0,0.03838464614154338,0.2,7.996801279488205e-05,4.574710978503383,7.824445930877619,0,True,False,True,False,False
LP002188,0.0,1,5124.0,0.0,124.0,360.0,0.0,0,5124.0,0.024195121951219513,0.34444444444444444,6.720867208672087e-05,4.8283137373023015,8.54188580400661,0,False,False,True,False,False
LP002190,1.0,1,6325.0,0.0,175.0,360.0,1.0,1,6325.0,0.027663610496364212,0.4861111111111111,7.684336248990059e-05,5.170483995038151,8.752423403865594,0,True,False,True,True,False
LP002191,0.0,1,19730.0,5266.0,293.4000000000001,360.0,1.0,0,24996.0,0.011737408489018686,0.8150000000000003,3.260391246949635e-05,5.6849393868547216,10.126511096649761,1,False,False,True,True,False
LP002194,0.0,1,15759.0,0.0,55.0,360.0,1.0,1,15759.0,0.0034898477157360407,0.1527777777777778,9.694021432600114e-06,4.02535169073515,9.66523036341187,0,True,False,False,False,True
LP002197,2.0,1,5185.0,0.0,155.0,360.0,1.0,1,5185.0,0.029888160431932126,0.4305555555555556,8.302266786647812e-05,5.049856007249537,8.55371796609861,0,True,False,True,True,False
LP002201,2.0,1,9323.0,7873.0,293.4000000000001,300.0,1.0,1,17196.0,0.01706111531081003,0.9780000000000003,5.687038436936677e-05,5.6849393868547216,9.752490228984199,1,False,False,True,True,True
LP002205,1.0,1,3062.0,1987.0,111.0,180.0,0.0,0,5049.0,0.02198019801980198,0.6166666666666667,0.00012211221122112212,4.718498871295094,8.527143522269405,1,False,True,True,False,False
LP002209,0.0,1,2764.0,1459.0,110.0,360.0,1.0,1,4223.0,0.026041666666666668,0.3055555555555556,7.233796296296297e-05,4.709530201312334,8.348537825386098,1,False,True,False,False,False
LP002211,0.0,1,4817.0,923.0,120.0,180.0,1.0,1,5740.0,0.020902281832433374,0.6666666666666666,0.00011612378795796319,4.795790545596741,8.655388690167637,1,False,True,True,True,False
LP002219,3.0,1,8750.0,4996.0,130.0,360.0,1.0,1,13746.0,0.009456608714628646,0.3611111111111111,2.626835754063513e-05,4.875197323201151,9.52857589747142,1,False,False,True,True,False
LP002223,0.0,1,4310.0,0.0,130.0,360.0,1.0,1,4310.0,0.03015541637671074,0.3611111111111111,8.376504549086316e-05,4.875197323201151,8.368925174747135,0,True,False,True,True,False
LP002224,0.0,1,3069.0,0.0,71.0,480.0,1.0,0,3069.0,0.023127035830618894,0.14791666666666667,4.8181324647122694e-05,4.276666119016055,8.029432840581244,0,False,True,True,False,False
LP002225,2.0,1,5391.0,0.0,130.0,360.0,1.0,1,5391.0,0.02410979228486647,0.3611111111111111,6.69716452357402e-05,4.875197323201151,8.592671652592143,0,False,True,True,True,False
LP002226,0.0,1,3333.0,2500.0,128.0,360.0,1.0,1,5833.0,0.021940349674322936,0.35555555555555557,6.0945415762008155e-05,4.859812404361672,8.671458150427666,1,True,False,True,True,False
LP002229,0.0,1,5941.0,4232.0,293.4000000000001,360.0,1.0,1,10173.0,0.028838215057990967,0.8150000000000003,8.01061529388638e-05,5.6849393868547216,9.22759072538271,1,True,False,True,False,False
LP002231,0.0,1,6000.0,0.0,156.0,360.0,1.0,1,6000.0,0.02599566738876854,0.43333333333333335,7.221018719102372e-05,5.056245805348308,8.699681400989514,0,False,True,False,False,False
LP002234,0.0,1,7167.0,0.0,128.0,360.0,1.0,1,7167.0,0.017857142857142856,0.35555555555555557,4.96031746031746e-05,4.859812404361672,8.877381954654766,0,False,True,True,False,True
LP002236,2.0,1,4566.0,0.0,100.0,360.0,1.0,0,4566.0,0.02189621195533173,0.2777777777777778,6.082281098703258e-05,4.61512051684126,8.426611813185,0,False,True,True,True,False
LP002237,1.0,1,3667.0,0.0,113.0,180.0,1.0,1,3667.0,0.030806979280261722,0.6277777777777778,0.0001711498848903429,4.736198448394496,8.207401833376355,0,False,True,True,False,False
LP002239,0.0,0,2346.0,1600.0,132.0,360.0,1.0,1,3946.0,0.03344312135799341,0.36666666666666664,9.289755932775947e-05,4.890349128221754,8.280711075662847,1,True,False,True,False,False
LP002243,0.0,0,3010.0,3136.0,128.0,360.0,0.0,0,6146.0,0.020823165771921264,0.35555555555555557,5.784212714422573e-05,4.859812404361672,8.72371943690701,1,False,True,True,True,False
LP002244,0.0,1,2333.0,2417.0,136.0,360.0,1.0,1,4750.0,0.028625552515259944,0.37777777777777777,7.951542365349984e-05,4.919980925828125,8.46611040118692,1,False,True,True,True,False
LP002250,0.0,1,5488.0,0.0,125.0,360.0,1.0,1,5488.0,0.02277281836400073,0.3472222222222222,6.32578287888909e-05,4.836281906951478,8.610501368549889,0,False,False,True,True,False
LP002255,3.0,1,9167.0,0.0,185.0,360.0,1.0,1,9167.0,0.02017888307155323,0.5138888888888888,5.6052452976536744e-05,5.225746673713202,9.12347443895452,0,False,False,True,False,False
LP002262,3.0,1,9504.0,0.0,275.0,360.0,1.0,1,9504.0,0.028932140978432403,0.7638888888888888,8.036705827342334e-05,5.62040086571715,9.15957325492253,0,False,False,True,True,False
LP002263,0.0,1,2583.0,2115.0,120.0,360.0,1.0,1,4698.0,0.02553734837199404,0.3333333333333333,7.093707881109456e-05,4.795790545596741,8.455104999102815,1,False,True,True,True,False
LP002265,2.0,0,1993.0,1625.0,113.0,180.0,1.0,1,3618.0,0.031224095053882288,0.6277777777777778,0.0001734671947437905,4.736198448394496,8.193953023563742,1,True,False,True,True,False
LP002266,2.0,1,3100.0,1400.0,113.0,360.0,1.0,1,4500.0,0.025105532103976893,0.3138888888888889,6.973758917771359e-05,4.736198448394496,8.412054873292933,1,False,True,True,True,False
LP002272,2.0,1,3276.0,484.0,135.0,360.0,1.0,1,3760.0,0.035894708854028186,0.375,9.970752459452273e-05,4.912654885736052,8.232440158470336,1,True,False,True,True,False
LP002277,0.0,1,3180.0,0.0,71.0,360.0,0.0,0,3180.0,0.022320025149324112,0.19722222222222222,6.200006985923365e-05,4.276666119016055,8.064950891749143,0,False,True,False,False,False
LP002281,0.0,1,3033.0,1459.0,95.0,360.0,1.0,1,4492.0,0.021144001780547518,0.2638888888888889,5.8733338279298665e-05,4.564348191467836,8.41027590907016,1,False,True,True,True,False
LP002284,0.0,0,3902.0,1666.0,109.0,360.0,1.0,1,5568.0,0.019572634225175075,0.30277777777777776,5.4368428403264095e-05,4.700480365792417,8.624970783589669,1,False,False,True,False,False
LP002287,0.0,1,1500.0,1800.0,103.0,360.0,0.0,0,3300.0,0.031202665858830657,0.2861111111111111,8.667407183008515e-05,4.6443908991413725,8.101980731853192,1,True,False,False,False,False
LP002288,2.0,0,2889.0,0.0,45.0,180.0,0.0,0,2889.0,0.015570934256055362,0.25,8.650519031141868e-05,3.828641396489095,7.969011781106478,0,False,True,True,True,False
LP002296,0.0,0,2755.0,0.0,65.0,300.0,1.0,0,2755.0,0.02358490566037736,0.21666666666666667,7.861635220125786e-05,4.189654742026425,7.9215356321335495,0,False,False,True,False,False
LP002297,0.0,1,2500.0,8895.890000000003,103.0,360.0,1.0,1,11395.890000000003,0.00903755322724006,0.2861111111111111,2.510431452011128e-05,4.6443908991413725,9.34109579014644,1,True,False,True,False,False
LP002300,0.0,0,1963.0,0.0,53.0,360.0,1.0,1,1963.0,0.0269857433808554,0.14722222222222223,7.496039828015388e-05,3.9889840465642745,7.582738488914411,0,True,False,False,False,False
LP002301,0.0,1,7441.0,0.0,194.0,360.0,1.0,0,7441.0,0.026068261220102123,0.5388888888888889,7.241183672250589e-05,5.272999558563747,8.914894908906568,0,False,False,False,False,True
LP002305,0.0,1,4547.0,0.0,115.0,360.0,1.0,1,4547.0,0.0252858399296394,0.3194444444444444,7.023844424899833e-05,4.7535901911063645,8.422442854870427,0,True,False,False,False,False
LP002308,0.0,0,2167.0,2400.0,115.0,360.0,1.0,1,4567.0,0.025175131348511383,0.3194444444444444,6.993092041253162e-05,4.7535901911063645,8.426830751335846,1,False,True,True,True,False
LP002314,0.0,0,2213.0,0.0,66.0,360.0,1.0,1,2213.0,0.02981029810298103,0.18333333333333332,8.280638361939174e-05,4.204692619390966,7.7025561132685825,0,False,False,False,False,False
LP002315,1.0,1,8300.0,0.0,152.0,300.0,0.0,0,8300.0,0.018311046861823877,0.5066666666666667,6.103682287274626e-05,5.030437921392435,9.024131268455035,0,True,False,True,True,False
LP002317,3.0,1,32540.410000000047,0.0,293.4000000000001,360.0,0.0,0,32540.410000000047,0.009016204276335895,0.8150000000000003,2.5045011878710822e-05,5.6849393868547216,10.39026871111883,0,False,False,True,True,False
LP002318,1.0,0,3867.0,0.0,62.0,360.0,1.0,0,3867.0,0.016028955532574975,0.17222222222222222,4.452487647937493e-05,4.143134726391533,8.260492856573185,0,True,False,False,False,True
LP002319,0.0,1,6256.0,0.0,160.0,360.0,1.0,1,6256.0,0.02557136007671408,0.4444444444444444,7.103155576865022e-05,5.081404364984463,8.741456115998364,0,False,True,True,True,False
LP002328,0.0,0,6096.0,0.0,218.0,360.0,0.0,0,6096.0,0.03575528948663277,0.6055555555555555,9.932024857397991e-05,5.389071729816501,8.715552125907816,0,False,False,True,True,False
LP002332,0.0,0,2253.0,2033.0,110.0,360.0,1.0,1,4286.0,0.025658968975973875,0.3055555555555556,7.127491382214966e-05,4.709530201312334,8.363342466597977,1,False,False,True,True,False
LP002335,0.0,0,2149.0,3237.0,178.0,360.0,0.0,0,5386.0,0.033042509745684054,0.49444444444444446,9.178474929356682e-05,5.187385805840755,8.591743922680534,1,True,False,False,True,False
LP002337,0.0,1,2995.0,0.0,60.0,360.0,1.0,1,2995.0,0.020026702269692925,0.16666666666666666,5.562972852692479e-05,4.110873864173311,8.005033344637111,0,False,True,False,False,False
LP002341,1.0,1,2600.0,0.0,160.0,360.0,1.0,0,2600.0,0.06151480199923107,0.4444444444444444,0.00017087444999786406,5.081404364984463,7.8636512654486515,0,False,True,False,False,False
LP002342,2.0,1,1600.0,8895.890000000003,239.0,360.0,1.0,0,10495.890000000003,0.022768648618781365,0.6638888888888889,6.324624616328157e-05,5.480638923341991,9.258834301796362,1,False,True,True,True,True
LP002345,0.0,1,1025.0,2773.0,112.0,360.0,1.0,1,3798.0,0.029481442484864437,0.3111111111111111,8.189289579129011e-05,4.727387818712341,8.242493153187626,1,False,False,True,True,False
LP002347,0.0,1,3246.0,1417.0,138.0,360.0,1.0,1,4663.0,0.029588336192109776,0.38333333333333336,8.218982275586049e-05,4.9344739331306915,8.447628728030327,1,True,False,True,True,False
LP002348,0.0,1,5829.0,0.0,138.0,360.0,1.0,1,5829.0,0.023670668953687822,0.38333333333333336,6.57518582046884e-05,4.9344739331306915,8.670772279344538,0,False,False,True,True,False
LP002357,0.0,0,2720.0,0.0,80.0,360.0,0.0,0,2720.0,0.02940095553105476,0.2222222222222222,8.166932091959655e-05,4.394449154672439,7.908754738783246,0,False,True,False,False,False
LP002361,0.0,1,1820.0,1719.0,100.0,360.0,1.0,1,3539.0,0.02824858757062147,0.2777777777777778,7.846829880728186e-05,4.61512051684126,8.17188200612782,1,False,True,True,True,False
LP002362,1.0,1,7250.0,1667.0,110.0,360.0,0.0,0,8917.0,0.012334604171338866,0.3055555555555556,3.4262789364830185e-05,4.709530201312334,9.095826985187422,1,False,True,True,True,False
LP002364,0.0,1,14880.0,0.0,96.0,360.0,1.0,1,14880.0,0.00645117935622606,0.26666666666666666,1.79199426561835e-05,4.574710978503383,9.60784051043005,0,True,False,True,True,False
LP002366,0.0,1,2666.0,4300.0,121.0,360.0,1.0,1,6966.0,0.017367590067460886,0.33611111111111114,4.824330574294691e-05,4.804021044733257,8.848939995030118,1,False,False,True,True,False
